22,6774BE4041F9516AB,COUPE_R8,SPORT,BK002,HYBRID_V6,PLANT_B,4,2024-10-20,NIGHT,COMPLETED,85.4,2466.1,2024-10-22 14:00:00,
23,0A1B6FE3F14FC34CB,COUPE_R8,SPORT,GY005,V8_PETROL,PLANT_D,3,2024-03-18,NIGHT,ON_HOLD,96.93,3431.1,2024-03-19 11:00:00,
24,B736CB225257D9DD4,MPV_T4,ELITE,BK002,V6_DIESEL,PLANT_A,2,2020-12-02,NIGHT,IN_PROGRESS,94.68,2737.2,2020-12-04 23:00:00,
25,0C5B99BDB863A832A,COUPE_R8,LIMITED,GY005,HYBRID_V6,PLANT_A,5,2023-04-27,MORNING,ON_HOLD,94.43,2955.0,2023-04-27 13:00:00,
26,414B4FA8F7D2634A9,COUPE_R8,PREMIUM,GY005,HYBRID_V4,PLANT_B,3,2024-05-29,AFTERNOON,REJECTED,97.96,2164.5,2024-05-30 11:00:00,
27,27B01A67CF2A27AE9,SUV_Z3,TOURING,GY005,HYBRID_V4,PLANT_B,2,2024-05-30,NIGHT,IN_PROGRESS,76.36,3108.9,2024-06-01 14:00:00,
28,8DA0C7319E136F801,MPV_T4,PREMIUM,BL004,V8_PETROL,PLANT_C,1,2024-11-07,AFTERNOON,ON_HOLD,55.79,2230.1,2024-11-09 04:00:00,
29,E26E174EFE8F65A2C,MPV_T4,PREMIUM,GY005,V8_PETROL,PLANT_A,3,2023-05-13,NIGHT,IN_PROGRESS,79.12,1703.6,2023-05-13 07:00:00,
30,9E60E3B837A06ECC8,MPV_T4,ELITE,BK002,EV_MOTOR,PLANT_A,7,2022-06-03,NIGHT,REJECTED,89.88,3819.6,2022-06-05 18:00:00,
31,1AFAE5F276BB37A3B,SEDAN_X1,ELITE,BK002,EV_MOTOR,PLANT_E,6,2021-09-27,AFTERNOON,ON_HOLD,59.62,3200.0,2021-09-27 19:00:00,2021-11-17 19:00:00
32,85EBA7C5704199A35,SUV_Z3,TOURING,BL004,V6_PETROL,PLANT_C,4,2021-07-26,NIGHT,REJECTED,90.45,2057.9,2021-07-28 04:00:00,2021-09-19 04:00:00
33,121C5CAA9374DFB2F,HATCH_K2,LIMITED,GY005,HYBRID_V6,PLANT_A,3,2021-04-25,NIGHT,COMPLETED,58.75,1670.8,2021-04-27 11:00:00,
34,00B13FFF6F0896BF1,HATCH_K2,ELITE,RD003,V6_DIESEL,PLANT_E,7,2022-05-06,MORNING,COMPLETED,94.97,3667.6,2022-05-08 18:00:00,2022-05-18 18:00:00
35,F27A6558F7615DEA7,SUV_Z3,ELITE,BK002,V4_PETROL,PLANT_D,4,2024-09-30,AFTERNOON,REJECTED,63.94,2836.3,2024-10-01 22:00:00,
36,B2FAD13D74A6B6CCD,COUPE_R8,LIMITED,SL006,V6_PETROL,PLANT_B,8,2020-07-10,NIGHT,IN_PROGRESS,61.36,2538.9,2020-07-11 12:00:00,
37,67CB4EE55486CF231,TRUCK_F5,TOURING,GN007,HYBRID_V4,PLANT_A,1,2021-05-25,AFTERNOON,COMPLETED,74.86,3818.7,2021-05-28 00:00:00,2021-06-01 00:00:00
38,B847DA6D57CA9F973,HATCH_K2,PREMIUM,BK002,EV_MOTOR,PLANT_E,7,2024-05-19,MORNING,IN_PROGRESS,65.1,1869.3,2024-05-21 05:00:00,
39,0F1779F739B37267A,SUV_Z3,PREMIUM,BL004,HYBRID_V4,PLANT_D,6,2019-09-18,NIGHT,REJECTED,56.43,1713.6,2019-09-20 07:00:00,
40,80CA700F3B0B105E4,MPV_T4,TOURING,RD003,V4_PETROL,PLANT_C,6,2021-03-09,AFTERNOON,ON_HOLD,60.48,2565.0,2021-03-11 14:00:00,
41,652D75E3EA5A1A7F6,TRUCK_F5,ELITE,GN007,HYBRID_V6,PLANT_B,1,2019-10-30,NIGHT,COMPLETED,78.48,3912.0,2019-10-31 20:00:00,
42,FA6664C967F24B6E8,COUPE_R8,SPORT,BR008,V4_PETROL,PLANT_A,8,2021-02-01,MORNING,ON_HOLD,96.34,2267.6,2021-02-01 08:00:00,
43,61369CE9268205BA0,SUV_Z3,TOURING,GY005,V8_PETROL,PLANT_D,7,2019-05-19,MORNING,COMPLETED,77.39,1576.1,2019-05-20 00:00:00,2019-07-05 00:00:00
44,2377B681DB7285CDE,MPV_T4,LIMITED,SL006,V4_PETROL,PLANT_D,2,2024-01-25,NIGHT,IN_PROGRESS,57.63,2737.9,2024-01-27 06:00:00,
45,66CFFF24EABD0B64D,SUV_Z3,PREMIUM,GY005,V6_PETROL,PLANT_B,3,2019-03-29,AFTERNOON,ON_HOLD,70.59,3605.6,2019-03-31 04:00:00,
46,976C10580450DA08E,VAN_M2,ELITE,GY005,V4_PETROL,PLANT_E,8,2019-08-04,NIGHT,ON_HOLD,65.18,3616.3,2019-08-05 20:00:00,
47,E140CE5DC0DDA6199,SEDAN_X1,BASE,RD003,EV_MOTOR,PLANT_E,1,2022-11-01,NIGHT,REJECTED,90.14,3865.2,2022-11-03 04:00:00,
48,1892764294325297D,HATCH_K2,SPORT,BL004,HYBRID_V6,PLANT_A,6,2020-11-03,NIGHT,IN_PROGRESS,89.23,3609.4,2020-11-05 01:00:00,
49,63C2E7384C9758384,VAN_M2,BASE,SL006,V6_PETROL,PLANT_C,5,2020-08-30,NIGHT,COMPLETED,65.99,1267.1,2020-08-30 16:00:00,
50,97835860A79323A4E,COUPE_R8,BASE,GN007,V8_PETROL,PLANT_A,5,2024-08-29,MORNING,REJECTED,65.01,3402.4,2024-08-31 02:00:00,
51,DD258BDBAA64A11A3,HATCH_K2,BASE,SL006,V8_PETROL,PLANT_C,7,2019-10-20,MORNING,REJECTED,86.07,2165.7,2019-10-21 14:00:00,
52,0549FFCBA970F4798,MPV_T4,LIMITED,BK002,V8_PETROL,PLANT_A,3,2019-06-12,MORNING,IN_PROGRESS,70.46,2487.6,2019-06-13 07:00:00,2019-08-09 07:00:00
53,79B1092ADE25EF484,COUPE_R8,TOURING,GN007,V6_PETROL,PLANT_D,3,2021-03-20,AFTERNOON,ON_HOLD,68.86,3543.8,2021-03-20 19:00:00,
54,3852704D1230D1070,SEDAN_X1,ELITE,WH001,HYBRID_V4,PLANT_D,5,2021-09-10,AFTERNOON,ON_HOLD,87.54,3894.0,2021-09-10 10:00:00,
55,8AF63754070053C15,SEDAN_X1,SPORT,SL006,V8_PETROL,PLANT_B,3,2021-07-20,NIGHT,REJECTED,97.81,1750.1,2021-07-20 09:00:00,
56,4D5F5D078227F033D,HATCH_K2,BASE,SL006,V4_PETROL,PLANT_D,8,2021-11-25,NIGHT,ON_HOLD,63.65,1793.3,2021-11-27 09:00:00,2021-12-13 09:00:00
57,CE5FF887EAB6EA691,HATCH_K2,ELITE,GY005,V6_PETROL,PLANT_B,2,2022-10-10,MORNING,COMPLETED,88.0,1333.2,2022-10-10 10:00:00,
58,A73DAB2E8A8A54900,MPV_T4,TOURING,GN007,V6_DIESEL,PLANT_B,2,2021-10-20,AFTERNOON,REJECTED,94.81,2364.0,2021-10-21 12:00:00,
59,EF63266E0B693ACD5,VAN_M2,PREMIUM,BR008,HYBRID_V4,PLANT_D,8,2021-12-04,AFTERNOON,REJECTED,93.29,3543.0,2021-12-06 22:00:00,
60,2FFF2482B4D65479D,SUV_Z3,TOURING,BR008,V6_PETROL,PLANT_E,3,2023-03-08,MORNING,REJECTED,93.96,4062.5,2023-03-10 12:00:00,
61,3D7465EADA5B0F8CA,COUPE_R8,SPORT,GY005,HYBRID_V6,PLANT_C,6,2021-04-11,AFTERNOON,IN_PROGRESS,67.92,2022.3,2021-04-12 17:00:00,2021-05-10 17:00:00
62,01266CAFA0CACEC39,HATCH_K2,ELITE,BL004,HYBRID_V6,PLANT_D,2,2023-07-01,MORNING,REJECTED,59.33,2531.1,2023-07-03 14:00:00,
63,5C74E968B84251AC2,SUV_Z3,BASE,WH001,V8_PETROL,PLANT_D,4,2019-05-22,MORNING,COMPLETED,69.19,2719.6,2019-05-23 19:00:00,2019-06-08 19:00:00
64,EB1DB6E186F4B5DF8,HATCH_K2,SPORT,SL006,V8_PETROL,PLANT_D,2,2020-02-04,MORNING,REJECTED,62.74,3857.7,2020-02-05 04:00:00,
65,FE54FABD6FC6D0B50,HATCH_K2,TOURING,WH001,V6_DIESEL,PLANT_E,4,2022-11-13,MORNING,ON_HOLD,63.33,3451.7,2022-11-13 07:00:00,
66,1C6D8F581ECC79034,TRUCK_F5,SPORT,GY005,V4_PETROL,PLANT_A,4,2024-12-14,AFTERNOON,ON_HOLD,73.21,3823.3,2024-12-15 04:00:00,2025-01-05 04:00:00
67,79D493F7515FF6F48,TRUCK_F5,LIMITED,GY005,V8_PETROL,PLANT_A,7,2020-01-22,AFTERNOON,COMPLETED,77.41,2830.6,2020-01-22 17:00:00,2020-03-16 17:00:00
68,C24D88E6DA2FCF0E2,TRUCK_F5,PREMIUM,RD003,HYBRID_V6,PLANT_D,8,2022-11-27,MORNING,REJECTED,63.32,2565.2,2022-11-28 21:00:00,2022-12-27 21:00:00
69,1E98A48352D4690A6,COUPE_R8,LIMITED,BL004,V8_PETROL,PLANT_D,5,2020-04-27,MORNING,IN_PROGRESS,77.14,3943.8,2020-04-28 01:00:00,
70,124FFA7E968A23C34,MPV_T4,LIMITED,GN007,V4_PETROL,PLANT_A,5,2019-06-18,MORNING,COMPLETED,81.03,1261.9,2019-06-20 04:00:00,
71,5DF1DD7B922FA6F42,MPV_T4,SPORT,SL006,V6_PETROL,PLANT_D,2,2020-08-18,AFTERNOON,COMPLETED,74.27,1760.1,2020-08-18 20:00:00,
72,A1663C081D4E51F4A,HATCH_K2,BASE,BR008,V4_PETROL,PLANT_C,1,2019-11-02,MORNING,REJECTED,62.85,2336.2,2019-11-02 12:00:00,
73,4A589F0904AB395D5,TRUCK_F5,PREMIUM,BL004,V6_PETROL,PLANT_C,5,2020-05-09,NIGHT,ON_HOLD,86.9,1288.3,2020-05-09 21:00:00,
74,ABF88E8A360193B6E,TRUCK_F5,TOURING,WH001,EV_MOTOR,PLANT_D,3,2024-02-13,MORNING,COMPLETED,57.42,1934.7,2024-02-14 01:00:00,
75,89754C1DD4302E756,HATCH_K2,BASE,BR008,EV_MOTOR,PLANT_B,6,2022-08-28,MORNING,IN_PROGRESS,68.57,2867.7,2022-08-30 05:00:00,
76,A922A04035D609029,MPV_T4,BASE,WH001,HYBRID_V6,PLANT_E,2,2024-12-10,NIGHT,ON_HOLD,83.55,2934.0,2024-12-10 09:00:00,
77,E33F30D8789E9CCE7,SUV_Z3,SPORT,GY005,HYBRID_V4,PLANT_B,6,2019-10-17,MORNING,IN_PROGRESS,86.06,2263.5,2019-10-18 15:00:00,
78,026716EA5C8604776,SUV_Z3,TOURING,BL004,HYBRID_V4,PLANT_D,1,2020-06-11,NIGHT,IN_PROGRESS,73.59,3289.3,2020-06-11 07:00:00,2020-07-07 07:00:00
79,878496B7EB69AEB0F,COUPE_R8,TOURING,RD003,V8_PETROL,PLANT_D,7,2023-05-13,MORNING,COMPLETED,61.0,2447.0,2023-05-15 08:00:00,
80,8F7C5D87258DF886C,COUPE_R8,ELITE,BK002,V6_DIESEL,PLANT_C,7,2019-01-24,MORNING,ON_HOLD,65.23,3699.8,2019-01-25 10:00:00,
81,795B900D4BCA92BDA,COUPE_R8,LIMITED,BR008,V8_PETROL,PLANT_D,1,2024-08-29,NIGHT,ON_HOLD,64.35,3686.2,2024-08-29 18:00:00,
82,476CE29C98C3CB837,HATCH_K2,PREMIUM,WH001,V8_PETROL,PLANT_C,1,2022-07-22,NIGHT,IN_PROGRESS,66.24,1688.4,2022-07-23 07:00:00,
83,EC9500E2344F10514,SEDAN_X1,TOURING,RD003,EV_MOTOR,PLANT_A,4,2024-06-10,AFTERNOON,IN_PROGRESS,83.84,2231.8,2024-06-12 09:00:00,2024-08-02 09:00:00
84,BE765FE6818E48200,MPV_T4,PREMIUM,RD003,HYBRID_V6,PLANT_B,1,2022-03-10,AFTERNOON,ON_HOLD,59.35,1847.8,2022-03-11 13:00:00,
85,AF6E79BC8623162A3,HATCH_K2,BASE,BL004,EV_MOTOR,PLANT_B,2,2024-02-24,MORNING,REJECTED,61.48,1809.4,2024-02-27 00:00:00,
86,3C13C9025CA618DC5,MPV_T4,LIMITED,BK002,HYBRID_V6,PLANT_D,4,2023-03-04,AFTERNOON,REJECTED,60.04,3761.2,2023-03-05 22:00:00,
87,DF5BE29C0DDF62BE7,TRUCK_F5,BASE,BR008,EV_MOTOR,PLANT_C,4,2023-09-01,MORNING,REJECTED,73.82,1444.2,2023-09-04 00:00:00,
88,D542DFF47BC2E6AED,SEDAN_X1,PREMIUM,BK002,V4_PETROL,PLANT_E,3,2022-08-18,NIGHT,ON_HOLD,82.48,3449.7,2022-08-20 00:00:00,2022-10-15 00:00:00
89,214D59C4808A339AD,SEDAN_X1,SPORT,BK002,V6_DIESEL,PLANT_E,4,2021-09-09,MORNING,COMPLETED,67.06,2959.4,2021-09-11 08:00:00,2021-09-22 08:00:00
90,2634818FE5F563254,VAN_M2,TOURING,BR008,HYBRID_V6,PLANT_E,4,2022-05-21,NIGHT,ON_HOLD,89.35,1265.7,2022-05-21 16:00:00,
91,16445F7BBDA6E3D4C,SUV_Z3,LIMITED,BR008,HYBRID_V6,PLANT_E,6,2019-03-10,NIGHT,REJECTED,92.17,1178.0,2019-03-12 03:00:00,
92,CEBBEEE04E52254DB,HATCH_K2,BASE,GN007,EV_MOTOR,PLANT_B,5,2023-09-20,AFTERNOON,COMPLETED,63.35,2061.4,2023-09-22 03:00:00,2023-11-01 03:00:00
93,93FF56C40E5934936,VAN_M2,LIMITED,RD003,HYBRID_V6,PLANT_B,7,2024-05-26,MORNING,ON_HOLD,74.54,3871.6,2024-05-28 12:00:00,
94,504FEC4DEC620B448,MPV_T4,PREMIUM,SL006,HYBRID_V4,PLANT_D,3,2019-05-28,MORNING,COMPLETED,96.32,3414.8,2019-05-29 21:00:00,2019-07-22 21:00:00
95,432A58C7F312C84B8,MPV_T4,PREMIUM,GN007,V4_PETROL,PLANT_C,2,2022-12-11,AFTERNOON,COMPLETED,56.71,1913.6,2022-12-11 22:00:00,
96,43E9ABC14B6352018,MPV_T4,SPORT,GY005,EV_MOTOR,PLANT_A,8,2022-05-11,MORNING,REJECTED,79.36,3806.6,2022-05-11 10:00:00,
97,83821115AEABB74B9,MPV_T4,SPORT,BR008,V6_DIESEL,PLANT_A,4,2019-08-09,AFTERNOON,COMPLETED,78.21,2925.5,2019-08-10 15:00:00,
98,91E94703692843BA7,HATCH_K2,ELITE,BK002,V4_PETROL,PLANT_A,6,2022-07-14,NIGHT,IN_PROGRESS,94.96,3737.9,2022-07-15 17:00:00,
99,7CC5A60D367764147,HATCH_K2,PREMIUM,BK002,HYBRID_V4,PLANT_D,1,2021-03-10,NIGHT,COMPLETED,91.0,2731.8,2021-03-10 22:00:00,2021-03-16 22:00:00
100,ADBA738108284F15E,TRUCK_F5,TOURING,WH001,V6_PETROL,PLANT_B,2,2023-09-20,MORNING,COMPLETED,70.37,2300.4,2023-09-22 17:00:00,
101,12C03428D35E5D726,SEDAN_X1,SPORT,BK002,HYBRID_V6,PLANT_A,8,2020-02-29,AFTERNOON,IN_PROGRESS,91.57,1784.7,2020-03-02 00:00:00,
102,5A23755B00DC638CF,SUV_Z3,PREMIUM,WH001,HYBRID_V4,PLANT_E,4,2020-12-23,NIGHT,REJECTED,98.42,3752.0,2020-12-25 16:00:00,
103,83DF0AD0849948126,COUPE_R8,TOURING,WH001,V6_PETROL,PLANT_A,6,2021-04-18,MORNING,ON_HOLD,73.64,3777.3,2021-04-19 04:00:00,
104,AB0CAE26BAAE568C7,SEDAN_X1,BASE,SL006,V4_PETROL,PLANT_C,3,2024-11-13,AFTERNOON,ON_HOLD,88.85,3130.5,2024-11-13 04:00:00,
105,E0D6F8ED888F9C728,SUV_Z3,PREMIUM,WH001,V6_PETROL,PLANT_B,6,2021-08-19,NIGHT,COMPLETED,83.96,2330.2,2021-08-21 16:00:00,
106,43681C880E7B5FC6B,TRUCK_F5,ELITE,SL006,HYBRID_V4,PLANT_D,5,2023-09-04,AFTERNOON,ON_HOLD,85.39,1891.3,2023-09-05 07:00:00,
107,3BDFCBD3CB80D1EAA,SUV_Z3,SPORT,GN007,V4_PETROL,PLANT_D,5,2023-07-05,AFTERNOON,COMPLETED,89.22,2555.2,2023-07-07 09:00:00,
108,3E5286DA370DC5459,COUPE_R8,PREMIUM,BR008,V8_PETROL,PLANT_C,6,2023-07-17,AFTERNOON,ON_HOLD,93.84,3308.3,2023-07-17 21:00:00,
109,994567E6B8594926E,SUV_Z3,PREMIUM,GN007,V8_PETROL,PLANT_D,3,2024-01-21,MORNING,IN_PROGRESS,80.02,2020.3,2024-01-21 11:00:00,
110,445C38D7E2F503C3A,VAN_M2,ELITE,GN007,V6_PETROL,PLANT_E,8,2024-11-17,NIGHT,REJECTED,60.34,2852.5,2024-11-18 14:00:00,
111,3B597F05CED7F16B2,SEDAN_X1,ELITE,RD003,HYBRID_V4,PLANT_C,6,2021-09-01,MORNING,IN_PROGRESS,87.21,2377.0,2021-09-03 00:00:00,
112,250EA732A429A97A8,TRUCK_F5,LIMITED,RD003,V8_PETROL,PLANT_A,2,2023-08-11,AFTERNOON,ON_HOLD,67.88,1105.3,2023-08-12 22:00:00,
113,6E8727FF34367183E,SUV_Z3,BASE,GY005,HYBRID_V4,PLANT_B,1,2022-04-22,MORNING,REJECTED,81.61,1646.0,2022-04-22 19:00:00,
114,F0134C5FE70684DDF,VAN_M2,PREMIUM,RD003,V4_PETROL,PLANT_D,7,2019-12-19,MORNING,COMPLETED,77.2,1559.7,2019-12-21 22:00:00,
115,696361F14C3A01B07,MPV_T4,SPORT,GY005,V6_PETROL,PLANT_E,7,2023-11-17,AFTERNOON,REJECTED,63.98,1552.6,2023-11-19 23:00:00,
116,D7B398BC87E77CFE1,COUPE_R8,BASE,BL004,V8_PETROL,PLANT_E,4,2022-12-17,AFTERNOON,REJECTED,98.63,3330.4,2022-12-18 01:00:00,2023-01-06 01:00:00
117,82C926813EFC8C15A,SUV_Z3,ELITE,BR008,EV_MOTOR,PLANT_C,1,2022-01-02,MORNING,COMPLETED,73.06,1426.1,2022-01-03 00:00:00,
118,9F66BA2E6C758B791,VAN_M2,BASE,BL004,EV_MOTOR,PLANT_D,5,2019-05-27,NIGHT,IN_PROGRESS,76.15,3554.8,2019-05-28 00:00:00,
119,15DD9B5843C38ADB5,SEDAN_X1,ELITE,BL004,V6_DIESEL,PLANT_C,5,2022-08-31,MORNING,REJECTED,80.05,2117.1,2022-08-31 23:00:00,
120,ABCA643E0066BD20E,HATCH_K2,LIMITED,RD003,V8_PETROL,PLANT_B,5,2023-11-12,MORNING,REJECTED,83.32,3542.9,2023-11-12 23:00:00,
121,E675C632C0AF8C347,SUV_Z3,LIMITED,GY005,V6_PETROL,PLANT_E,5,2021-09-17,NIGHT,REJECTED,57.05,3244.8,2021-09-17 07:00:00,
122,CA951FFB5F30323E8,COUPE_R8,PREMIUM,WH001,HYBRID_V6,PLANT_A,1,2020-02-29,AFTERNOON,IN_PROGRESS,73.47,2985.2,2020-02-29 12:00:00,2020-03-05 12:00:00
123,152A79658F59A432E,SEDAN_X1,BASE,BK002,EV_MOTOR,PLANT_E,5,2022-01-23,AFTERNOON,ON_HOLD,92.65,2133.2,2022-01-24 12:00:00,
124,C8A6AF0141DA0FEAF,HATCH_K2,ELITE,GN007,EV_MOTOR,PLANT_C,1,2019-09-06,MORNING,ON_HOLD,85.8,2876.4,2019-09-06 15:00:00,
125,36365DAF9D1F49519,HATCH_K2,LIMITED,RD003,V6_DIESEL,PLANT_A,2,2021-07-02,NIGHT,REJECTED,78.87,2848.3,2021-07-03 22:00:00,
126,34382A27B3DB33A07,TRUCK_F5,SPORT,BR008,V4_PETROL,PLANT_B,1,2020-08-17,MORNING,ON_HOLD,58.37,2983.0,2020-08-19 04:00:00,
127,808CF9ADBDB496C02,HATCH_K2,SPORT,GY005,HYBRID_V4,PLANT_E,4,2024-01-20,NIGHT,COMPLETED,95.7,2021.2,2024-01-20 13:00:00,
128,72B2501998028F353,HATCH_K2,TOURING,RD003,HYBRID_V6,PLANT_B,1,2023-08-08,MORNING,COMPLETED,68.09,2645.9,2023-08-08 17:00:00,
129,AB594F94C3F734143,HATCH_K2,PREMIUM,BK002,V6_PETROL,PLANT_A,7,2023-01-11,MORNING,ON_HOLD,92.32,1465.8,2023-01-13 01:00:00,
130,40F4BA8D90974F8C6,HATCH_K2,SPORT,GY005,V6_PETROL,PLANT_B,7,2020-10-18,NIGHT,IN_PROGRESS,87.01,2824.0,2020-10-18 10:00:00,2020-12-04 10:00:00
131,26C5EC1795660CCE2,HATCH_K2,TOURING,BL004,EV_MOTOR,PLANT_A,1,2022-09-23,AFTERNOON,IN_PROGRESS,92.17,3881.2,2022-09-24 08:00:00,
132,2E6E63D945D4918B4,SEDAN_X1,TOURING,BR008,HYBRID_V4,PLANT_A,7,2020-12-02,MORNING,COMPLETED,93.62,2855.4,2020-12-02 06:00:00,2020-12-31 06:00:00
133,E6EA816FE7AF32E13,SEDAN_X1,BASE,BK002,HYBRID_V4,PLANT_E,1,2023-07-01,NIGHT,COMPLETED,82.49,2349.6,2023-07-02 13:00:00,2023-07-17 13:00:00
134,CCE3924CF1A9C9B56,SEDAN_X1,BASE,WH001,HYBRID_V4,PLANT_E,3,2019-10-05,AFTERNOON,REJECTED,95.42,2389.2,2019-10-06 20:00:00,
135,C2ED90A407674BE86,MPV_T4,TOURING,BL004,HYBRID_V6,PLANT_D,3,2019-09-16,AFTERNOON,COMPLETED,85.67,3446.7,2019-09-17 02:00:00,
136,D58C36578F5C92A93,COUPE_R8,SPORT,BL004,V4_PETROL,PLANT_C,7,2020-12-24,NIGHT,ON_HOLD,80.08,1758.4,2020-12-24 19:00:00,2021-02-04 19:00:00
137,A501FD0D5F8FD16BD,SEDAN_X1,PREMIUM,BR008,V6_PETROL,PLANT_E,8,2019-01-30,MORNING,COMPLETED,97.14,3474.6,2019-01-31 00:00:00,
138,6A92E851B868035E1,TRUCK_F5,TOURING,BR008,HYBRID_V6,PLANT_E,2,2022-03-10,NIGHT,ON_HOLD,61.45,1642.4,2022-03-12 22:00:00,
139,9AD0187B1414568BA,COUPE_R8,LIMITED,RD003,HYBRID_V6,PLANT_D,4,2023-12-13,MORNING,ON_HOLD,56.9,1918.7,2023-12-13 10:00:00,
140,4029B93EE76F3EF88,MPV_T4,SPORT,GN007,HYBRID_V6,PLANT_E,6,2020-10-14,AFTERNOON,COMPLETED,75.28,2606.5,2020-10-15 04:00:00,2020-10-21 04:00:00
141,49E0B1FCD3C6CA494,MPV_T4,SPORT,BR008,HYBRID_V6,PLANT_D,8,2021-05-26,MORNING,REJECTED,89.06,1797.1,2021-05-28 02:00:00,
142,1D093A239908B2E6F,COUPE_R8,ELITE,RD003,V6_DIESEL,PLANT_D,8,2021-03-07,MORNING,COMPLETED,82.55,1697.4,2021-03-07 18:00:00,
143,1ED805787B8E95E5E,HATCH_K2,BASE,RD003,V6_PETROL,PLANT_D,7,2019-02-26,NIGHT,COMPLETED,93.7,3314.4,2019-02-26 16:00:00,
144,CC36C871B05DE5727,COUPE_R8,BASE,GY005,HYBRID_V6,PLANT_D,2,2022-07-09,NIGHT,COMPLETED,70.49,3506.3,2022-07-11 22:00:00,2022-08-22 22:00:00
145,E794E5250C5B9FA33,VAN_M2,SPORT,GY005,HYBRID_V4,PLANT_A,7,2019-03-18,NIGHT,IN_PROGRESS,60.7,3816.0,2019-03-20 03:00:00,
